route,date,hour,boardings,selected,selected_events,selected_events_r10,selected_weather
11,2025-08-08,8,2275.0,2540.789128005395,2537.5600881549253,2508.407799382888,2497.331258883398
11,2025-08-08,9,1811.0,2336.9185951478603,2333.9486504216875,2307.13551391556,2296.947744620637
11,2025-08-08,10,1476.0,1647.5208863653206,1645.4270838777718,1626.5238997811878,1619.34155173804
11,2025-08-08,11,1684.0,1901.458688114931,1899.0421609776454,1877.225367071753,1868.9359801506328
11,2025-08-08,12,1637.0,1876.7099901461802,1874.3249156513464,1852.7920812373948,1844.6105859757354
11,2025-08-08,13,1483.0,1999.9714546592431,1997.4297295488377,1974.482628296154,1965.7637761209842
11,2025-08-08,14,1818.0,1996.9784029397874,1994.4404816410286,1971.527721808919,1962.821917807729
11,2025-08-08,15,1614.0,1919.7349543227913,1917.2952002316226,1895.2687096672025,1886.8996475772149
11,2025-08-08,16,1990.0,2327.661752953234,2324.703572569095,2297.9966464264326,2287.8492322268366
11,2025-08-08,17,2188.0,2744.3099947770784,2740.8223041861893,2709.334875117042,2697.371087778198
11,2025-08-08,18,2351.0,2505.2195411321723,2502.0357059829557,2473.291532491561,2462.3700571902054
11,2025-08-08,19,2280.0,2118.414017638243,2115.721766161192,2091.4156887696363,2082.180487625857
11,2025-08-08,20,1664.0,1608.7120051374359,1606.6675241077978,1588.2096220300973,1581.1964608509525
11,2025-08-08,21,944.0,951.3446557038375,950.1356101475026,939.220153284467,935.072777379978
11,2025-08-08,22,514.0,527.7096858158912,527.0390297641172,520.9842395498728,518.6836953439466
11,2025-08-08,23,259.0,315.91845893560173,315.51696426524205,311.89220609787,310.5149632695036
11,2025-08-09,0,114.0,103.2485211227406,103.11700320267455,105.87712995804033,101.7059320587819
11,2025-08-09,1,0.0,6.340866557749559,6.332789564761928,6.502298970300464,6.246130562486459
11,2025-08-09,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-09,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-09,4,0.0,4.703382793218042,4.697391626317907,4.823126431495943,4.633111696048481
11,2025-08-09,5,202.0,265.5378279473766,265.1995859808018,272.2981676893765,261.57054836792366
11,2025-08-09,6,943.0,815.9342810795595,814.8949443569481,836.7071893686766,803.7437791216082
11,2025-08-09,7,624.0,712.842783230441,711.93476441172,730.9910803469843,702.1925243233334
11,2025-08-09,8,777.0,931.4822159610385,930.2956943306117,955.1968644245164,917.5653650077415
11,2025-08-09,9,992.0,1135.7380998079084,1134.291397123916,1164.652908187513,1118.769554852168
11,2025-08-09,10,895.0,1136.0689823752125,1134.621858213154,1164.992214709276,1119.0954938539448
11,2025-08-09,11,1266.0,1412.41281813493,1410.613687318374,1448.3715008595618,1391.310602399947
11,2025-08-09,12,1505.0,1571.268137472843,1569.2666568215045,1611.2711250592326,1547.7925368632134
11,2025-08-09,13,1461.0,1469.6685867447704,1467.7965235557463,1507.084946708777,1447.710938684504
11,2025-08-09,14,1420.0,1355.9830158023497,1354.2557652427874,1390.505049600947,1335.7238920072123
11,2025-08-09,15,1354.0,1463.47239335232,1461.60822287167,1500.731004144527,1441.6073197915373
11,2025-08-09,16,1352.0,1603.1221663174615,1601.0801100184158,1643.9361270853585,1579.1706491910197
11,2025-08-09,17,1443.0,1599.5204049005997,1597.4829365236371,1640.2426682593712,1575.6227000487768
11,2025-08-09,18,1318.0,1523.43251121606,1521.4919635640704,1562.2176493993459,1500.6716008812054
11,2025-08-09,19,1448.0,1469.058604398554,1467.1873182047698,1506.459434794028,1447.1100698063185
11,2025-08-09,20,1171.0,1275.7972732881774,1274.1721632915962,1308.277854589966,1256.7361681004033
11,2025-08-09,21,847.0,936.2600116773484,935.0674040928733,960.0962982611265,922.2717778573366
11,2025-08-09,22,324.0,586.3352258121076,585.588352263492,601.2627612214038,577.5750586221458
11,2025-08-09,23,236.0,384.3174133758937,383.82787002648075,394.10176803176796,378.57550218418004
11,2025-08-10,0,95.0,119.176348624544,119.32552938884761,123.40276677312987,118.07634058791339
11,2025-08-10,1,13.0,14.835236475625905,14.853806703205464,15.361346844023576,14.698305955964528
11,2025-08-10,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-10,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-10,4,0.0,5.990537694280645,5.998036438806187,6.202983515310617,5.935244511669324
11,2025-08-10,5,120.0,184.3140114576676,184.5447292587956,190.85044332568438,182.61277714224315
11,2025-08-10,6,626.0,615.4955760440299,616.2660317721964,637.3232432195206,609.8144984814675
11,2025-08-10,7,509.0,534.6096146777171,535.2788202024889,553.5687773300376,529.6751215556113
11,2025-08-10,8,707.0,700.6407525373643,701.517790004715,725.4879711871973,694.1737776092258
11,2025-08-10,9,926.0,905.6372897944999,906.7709347218087,937.754416403926,897.2781790435505
11,2025-08-10,10,1029.0,997.0970387073558,998.345169733654,1032.4576540385935,987.8937465395942
11,2025-08-10,11,1267.0,1278.692821391224,1280.2934441205346,1324.0398269772074,1266.8903757201997
11,2025-08-10,12,1610.0,1412.0457546989849,1413.8133039430156,1462.1219306615058,1399.0124498848522
11,2025-08-10,13,1492.0,1300.4882730142317,1302.1161785238,1346.6082230087263,1288.4846534339208
11,2025-08-10,14,1540.0,1362.9160048286312,1364.6220551786257,1411.2498647285774,1350.3361718679223
11,2025-08-10,15,1353.0,1438.2187827166838,1440.0190944372368,1489.2231475513606,1424.9438985833767
11,2025-08-10,16,1461.0,1320.6207669849605,1322.2738736428487,1367.4546869816932,1308.431322738759
11,2025-08-10,17,1618.0,1512.0750839808627,1513.9678464233787,1565.698656532951,1498.1184997796809
11,2025-08-10,18,1528.0,1322.0314576334167,1323.6863301442747,1368.9154057492142,1309.8289925901495
11,2025-08-10,19,1218.0,1187.8511960266487,1189.3381064023013,1229.9766337552596,1176.8872264384622
11,2025-08-10,20,1048.0,1042.7315085530647,1044.0367632047194,1079.7104848576246,1033.1070062697306
11,2025-08-10,21,772.0,712.6585686862733,713.5506496334675,737.9319819364974,706.0806682725067
11,2025-08-10,22,440.0,466.8319927469194,467.41635662685974,483.3875193195782,462.5230929551017
11,2025-08-10,23,220.0,288.1214441162569,288.48210441288114,298.33925758733454,285.4620581918569
11,2025-08-11,0,68.0,78.25983056287424,78.16199239048173,76.23560332855854,76.81621286146435
11,2025-08-11,1,14.0,7.025436413152699,7.016653416128824,6.843720204234618,6.895841903514594
11,2025-08-11,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-11,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-11,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-11,5,315.0,280.07041175795484,279.72027584492594,272.8262591584806,274.90410100636035
11,2025-08-11,6,1322.0,1315.2162447111891,1313.5719994737794,1281.197559487741,1290.955146285714
11,2025-08-11,7,1755.0,2213.479532281709,2210.7123043116367,2156.226845691169,2172.648646097472
11,2025-08-11,8,2286.0,2861.4268919314404,2857.849618948253,2787.414742889059,2808.643663514356
11,2025-08-11,9,1824.0,2300.2092868037953,2297.3336318078345,2240.713294421939,2257.778542710763
11,2025-08-11,10,1503.0,1615.7689007775805,1613.7489133188324,1573.9762800960593,1585.9636664731675
11,2025-08-11,11,1535.0,1740.773733930832,1738.597469052008,1695.7478045918558,1708.662601586468
11,2025-08-11,12,1598.0,1667.621262401818,1665.5364506231213,1624.4874560595506,1636.8595350081373
11,2025-08-11,13,1576.0,1729.4837070579538,1727.3215566435692,1684.749799560935,1697.5808358678225
11,2025-08-11,14,1449.0,1716.8933193466203,1714.7469090701138,1672.4850681347298,1685.2226963793253
11,2025-08-11,15,1539.0,1821.947177411318,1819.6694318456614,1774.8216588729458,1788.3386814891137
11,2025-08-11,16,1804.0,1982.0697050323356,1979.5917789226037,1930.8025421930913,1945.507513534692
11,2025-08-11,17,2225.0,2672.664799107635,2669.3235110230357,2603.53507015679,2623.3635651773225
11,2025-08-11,18,2980.0,3167.5668510225123,3163.6068507336518,3085.6362483079556,3109.136420702816
11,2025-08-11,19,2261.0,2385.357843168016,2382.375737914284,2323.65944342704,2341.356408692283
11,2025-08-11,20,1386.0,1724.9187454869912,1722.7623020552812,1680.3029128627275,1693.100081728472
11,2025-08-11,21,890.0,992.9410494824034,991.6997033553272,967.2581633839279,974.6247911263661
11,2025-08-11,22,359.0,497.517163032466,496.8951814920651,484.6486481927781,488.3397270714735
11,2025-08-11,23,234.0,289.11491153619005,288.75346845162574,281.6368187065851,283.7817616809794
11,2025-08-12,0,55.0,76.7914789135475,76.69386895656947,76.64685350356842,76.38832173063196
11,2025-08-12,1,0.0,0.0,0.0,0.0,0.0
11,2025-08-12,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-12,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-12,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-12,5,281.0,294.7308332755973,294.35619973079326,294.17575127692993,293.1834890371108
11,2025-08-12,6,1444.0,1289.3503946979486,1287.7114962376422,1286.9220936406164,1282.581272911628
11,2025-08-12,7,1837.0,2255.7311405844134,2252.863871680342,2251.4828041071737,2243.8884957373634
11,2025-08-12,8,2539.0,2983.9441375468514,2980.1512341803377,2978.324319432224,2968.278356271496
11,2025-08-12,9,2116.0,2462.4410261923204,2459.3110075232157,2457.8033821724243,2449.5131492812243
11,2025-08-12,10,1530.0,1904.6480316837376,1902.227025928135,1901.0609083942093,1894.6485819301558
11,2025-08-12,11,1660.0,1864.2793303370502,1861.9096373997115,1860.7682355348643,1854.4918172741425
11,2025-08-12,12,1518.0,1893.3166427403996,1890.9100403587508,1889.7508604485283,1883.3766830618829
11,2025-08-12,13,1704.0,1846.5321975775232,1844.1850630918468,1843.054526878996,1836.8378574050114
11,2025-08-12,14,1670.0,1995.1944023051644,1992.6583026945414,1991.4367482984458,1984.7195818435375
11,2025-08-12,15,1501.0,1848.6410537639454,1846.2912387027084,1845.1594113462265,1838.9356420437655
11,2025-08-12,16,1797.0,2049.6461160680733,2047.040802665595,2045.7859102999034,2038.8854227487263
11,2025-08-12,17,2387.0,2596.8629911458374,2593.562108177703,2591.9721832063683,2583.2293955602304
11,2025-08-12,18,3173.0,2926.7636346021973,2923.043413602417,2921.251507520458,2911.398052395944
11,2025-08-12,19,2366.0,2310.862842613514,2307.925495581774,2306.5106737173446,2298.730754953357
11,2025-08-12,20,1660.0,1642.5115045040468,1640.4237015399829,1639.4180766511768,1633.888278067586
11,2025-08-12,21,708.0,854.4050801538408,853.319042428099,852.7959343637907,849.9194321358967
11,2025-08-12,22,363.0,508.11072337943824,507.46486180012187,507.1537718696718,505.44312938665354
11,2025-08-12,23,286.0,241.3572895874624,241.05049936820527,240.9027287761343,240.09015778686563
11,2025-08-13,0,64.0,59.304279340248556,59.22882450132908,59.06229845589849,58.384151207116545
11,2025-08-13,1,0.0,0.0,0.0,0.0,0.0
11,2025-08-13,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-13,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-13,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-13,5,368.0,300.37335899534304,299.99118381893356,299.1477373057534,295.71295369020004
11,2025-08-13,6,1304.0,1359.8077706954514,1358.0776413111855,1354.2593095968666,1338.709843203746
11,2025-08-13,7,2143.0,2264.447067113166,2261.5659345778495,2255.2073813778393,2229.3133216968386
11,2025-08-13,8,2250.0,2928.23243214806,2924.506743058764,2916.284284705809,2882.799807872995
11,2025-08-13,9,1992.0,2283.983425231762,2281.077435927738,2274.664024756333,2248.546565893069
11,2025-08-13,10,1614.0,1826.8583550795558,1824.5339814518052,1819.4041746180046,1798.5139626266634
11,2025-08-13,11,1560.0,1760.4967463655814,1758.25680685543,1753.313343003797,1733.1819791575604
11,2025-08-13,12,1601.0,1742.07178398051,1739.855287172712,1734.9635605002054,1715.0428869732739
11,2025-08-13,13,1438.0,1738.723018609633,1736.5107825491953,1731.628459188903,1711.7460789529166
11,2025-08-13,14,1597.0,1823.1799454202635,1820.860251957442,1815.7407740749559,1794.8926248726425
11,2025-08-13,15,1593.0,1817.7635033809397,1815.4507014403853,1810.3464328932648,1789.5602209627305
11,2025-08-13,16,1819.0,2032.4080753535534,2029.822173869706,2024.1151847071192,2000.8745019092453
11,2025-08-13,17,2368.0,2661.4598416173476,2658.073576311134,2650.600213723688,2620.166294124373
11,2025-08-13,18,2956.0,2938.924390294798,2935.185097465794,2926.932616161243,2893.325876279591
11,2025-08-13,19,2343.0,2246.7878894096807,2243.929225242986,2237.620258903506,2211.9281327576327
11,2025-08-13,20,1777.0,1600.5262028470502,1598.489799265964,1593.995531699892,1575.6934386108437
11,2025-08-13,21,1063.0,981.7822480061745,980.5330932706066,977.7762548593951,966.5495282589677
11,2025-08-13,22,492.0,472.5658600865674,471.964598571406,470.6376365922506,465.2338235546224
11,2025-08-13,23,234.0,306.48855568727936,306.0985999394426,305.2379819922029,301.7332708122557
11,2025-08-14,0,59.0,80.85312312605254,80.75062721286059,79.75335148145292,78.77542358031238
11,2025-08-14,1,0.0,0.0,0.0,0.0,0.0
11,2025-08-14,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-14,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-14,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-14,5,260.0,263.4625613750127,263.128575070267,259.87891929402474,256.69230905915606
11,2025-08-14,6,1389.0,1297.9681422609801,1296.3227335879265,1280.313059769896,1264.6139845575549
11,2025-08-14,7,1914.0,2281.670617989658,2278.778189045021,2250.635123614642,2223.0380528735895
11,2025-08-14,8,2352.0,2775.6241012468354,2772.10549719129,2737.8698059939543,2704.298310586713
11,2025-08-14,9,1969.0,2228.785399649508,2225.9600122555066,2198.4692548963767,2171.511837004505
11,2025-08-14,10,1644.0,1757.3210832687446,1755.0933619113362,1733.4178396695709,1712.1628373623403
11,2025-08-14,11,1684.0,1731.2734257363588,1729.0787244818491,1707.7244847794925,1686.7845319109902
11,2025-08-14,12,1443.0,1812.1007541681224,1809.803589699847,1787.4523924284692,1765.5348236486454
11,2025-08-14,13,1747.0,1976.3275507422713,1973.8221991955672,1949.4453609552577,1925.541450024687
11,2025-08-14,14,1573.0,1806.7798028832572,1804.489383680222,1782.2038172141765,1760.3506059572398
11,2025-08-14,15,1665.0,1959.5189690228704,1957.0349253844593,1932.8654111160638,1909.1648019307625
11,2025-08-14,16,2005.0,2067.745502614595,2065.1242623291873,2039.6198374070977,2014.6102157464456
11,2025-08-14,17,2379.0,2675.2564980918487,2671.8651280718295,2638.8674122423718,2606.50987463541
11,2025-08-14,18,2984.0,3076.3435036848828,3072.443683560301,3034.498795359563,2997.2900639039376
11,2025-08-14,19,2604.0,2211.652427533372,2208.848759270987,2181.56932704857,2154.8191344414377
11,2025-08-14,20,1539.0,1649.7304396053169,1647.6391087897555,1627.2906538733275,1607.3369728790178
11,2025-08-14,21,875.0,1024.3779290302825,1023.0793452869442,1010.4442458756469,998.0542760219221
11,2025-08-14,22,516.0,571.4023785208177,570.678022969391,563.630110619994,556.7189325834646
11,2025-08-14,23,273.0,361.4631312743716,361.00491157557997,356.5464763948318,352.17453790142645
11,2025-08-15,0,47.0,96.56468036342267,96.44195817542034,95.33400261306954,94.45155034169579
11,2025-08-15,1,0.0,1.8385790374894293,1.8362424228861733,1.815147092132305,1.7983453149025086
11,2025-08-15,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-15,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-15,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-15,5,332.0,282.11426954556225,281.75573596687684,278.5188374136463,275.94074802308967
11,2025-08-15,6,1402.0,1175.1586150233743,1173.6651286270783,1160.1816943190122,1149.442556725961
11,2025-08-15,7,1858.0,2086.3715528039893,2083.7200234768866,2059.781592175091,2040.7153734626968
11,2025-08-15,8,2310.0,2540.789128005395,2537.5600881549253,2508.407799382888,2485.1889047658105
11,2025-08-15,9,1902.0,2336.9185951478603,2333.9486504216875,2307.13551391556,2285.779681591126
11,2025-08-15,10,1639.0,1647.5208863653206,1645.4270838777718,1626.5238997811878,1611.4680994322698
11,2025-08-15,11,1577.0,1901.458688114931,1899.0421609776454,1877.225367071753,1859.848966798533
11,2025-08-15,12,1817.0,1876.7099901461802,1874.3249156513464,1852.7920812373948,1835.6418458999865
11,2025-08-15,13,1822.0,1999.9714546592431,1997.4297295488377,1974.482628296154,1956.2059732479047
11,2025-08-15,14,1854.0,1996.9784029397874,1994.4404816410286,1971.527721808919,1953.2784186379631
11,2025-08-15,15,1877.0,1919.7349543227913,1917.2952002316226,1895.2687096672025,1877.72529250368
11,2025-08-15,16,2129.0,2327.661752953234,2324.703572569095,2297.9966464264326,2276.725407365184
11,2025-08-15,17,2460.0,2744.3099947770784,2740.8223041861893,2709.334875117042,2684.2561136161444
11,2025-08-15,18,2751.0,2505.2195411321723,2502.0357059829557,2473.291532491561,2450.3976890485774
11,2025-08-15,19,2245.0,2118.414017638243,2115.721766161192,2091.4156887696363,2072.0566513396016
11,2025-08-15,20,1578.0,1608.7120051374359,1606.6675241077978,1588.2096220300973,1573.5084750105345
11,2025-08-15,21,1000.0,951.3446557038375,950.1356101475026,939.220153284467,930.5263301482478
11,2025-08-15,22,438.0,527.7096858158912,527.0390297641172,520.9842395498728,516.1617867739553
11,2025-08-15,23,383.0,315.91845893560173,315.51696426524205,311.89220609787,309.00519854389256
11,2025-08-16,0,80.0,103.2485211227406,103.11700320267455,105.87712995804033,101.09713250527247
11,2025-08-16,1,0.0,6.340866557749559,6.332789564761928,6.502298970300464,6.208741971470888
11,2025-08-16,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-16,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-16,4,0.0,4.703382793218042,4.697391626317907,4.823126431495943,4.605378443180954
11,2025-08-16,5,241.0,265.5378279473766,265.1995859808018,272.2981676893765,260.0048183280517
11,2025-08-16,6,829.0,815.9342810795595,814.8949443569481,836.7071893686766,798.9326649224639
11,2025-08-16,7,783.0,712.842783230441,711.93476441172,730.9910803469843,697.9892837981039
11,2025-08-16,8,774.0,931.4822159610385,930.2956943306117,955.1968644245164,912.0729283993285
11,2025-08-16,9,905.0,1135.7380998079084,1134.291397123916,1164.652908187513,1112.0727340110761
11,2025-08-16,10,1073.0,1136.0689823752125,1134.621858213154,1164.992214709276,1112.3967219809442
11,2025-08-16,11,1520.0,1412.41281813493,1410.613687318374,1448.3715008595618,1382.9823834220756
11,2025-08-16,12,1438.0,1571.268137472843,1569.2666568215045,1611.2711250592326,1538.5276357282144
11,2025-08-16,13,1255.0,1469.6685867447704,1467.7965235557463,1507.084946708777,1439.0451140345472
11,2025-08-16,14,1424.0,1355.9830158023497,1354.2557652427874,1390.505049600947,1327.7284084340824
11,2025-08-16,15,1343.0,1463.47239335232,1461.60822287167,1500.731004144527,1432.978030674775
11,2025-08-16,16,1413.0,1603.1221663174615,1601.0801100184158,1643.9361270853585,1569.717922425908
11,2025-08-16,17,1478.0,1599.5204049005997,1597.4829365236371,1640.2426682593712,1566.191210883183
11,2025-08-16,18,1322.0,1523.43251121606,1521.4919635640704,1562.2176493993459,1491.688760037146
11,2025-08-16,19,1281.0,1469.058604398554,1467.1873182047698,1506.459434794028,1438.447841885651
11,2025-08-16,20,1159.0,1275.7972732881774,1274.1721632915962,1308.277854589966,1249.2134956020432
11,2025-08-16,21,692.0,936.2600116773484,935.0674040928733,960.0962982611265,916.7511692241118
11,2025-08-16,22,405.0,586.3352258121076,585.588352263492,601.2627612214038,574.117763352445
11,2025-08-16,23,317.0,384.3174133758937,383.82787002648075,394.10176803176796,376.3093944750827
11,2025-08-17,0,87.0,119.176348624544,119.32552938884761,123.40276677312987,117.78808662004276
11,2025-08-17,1,11.0,14.835236475625905,14.853806703205464,15.361346844023576,14.662423703925825
11,2025-08-17,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-17,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-17,4,0.0,5.990537694280645,5.998036438806187,6.202983515310617,5.920755090907701
11,2025-08-17,5,96.0,184.3140114576676,184.5447292587956,190.85044332568438,182.16697354320686
11,2025-08-17,6,547.0,615.4955760440299,616.2660317721964,637.3232432195206,608.3257883133077
11,2025-08-17,7,538.0,534.6096146777171,535.2788202024889,553.5687773300376,528.3820517101999
11,2025-08-17,8,765.0,700.6407525373643,701.517790004715,725.4879711871973,692.479125278443
11,2025-08-17,9,910.0,905.6372897944999,906.7709347218087,937.754416403926,895.0876979183291
11,2025-08-17,10,1088.0,997.0970387073558,998.345169733654,1032.4576540385935,985.4820500823976
11,2025-08-17,11,1374.0,1278.692821391224,1280.2934441205346,1324.0398269772074,1263.7975785023984
11,2025-08-17,12,1675.0,1412.0457546989849,1413.8133039430156,1462.1219306615058,1395.5971095400228
11,2025-08-17,13,1451.0,1300.4882730142317,1302.1161785238,1346.6082230087263,1285.3391391671046
11,2025-08-17,14,1563.0,1362.9160048286312,1364.6220551786257,1411.2498647285774,1347.0396625286076
11,2025-08-17,15,1570.0,1438.2187827166838,1440.0190944372368,1489.2231475513606,1421.4652530671406
11,2025-08-17,16,1535.0,1320.6207669849605,1322.2738736428487,1367.4546869816932,1305.237113648371
11,2025-08-17,17,1727.0,1512.0750839808627,1513.9678464233787,1565.698656532951,1494.461216705428
11,2025-08-17,18,1617.0,1322.0314576334167,1323.6863301442747,1368.9154057492142,1306.6313714370363
11,2025-08-17,19,1284.0,1187.8511960266487,1189.3381064023013,1229.9766337552596,1174.0141494861446
11,2025-08-17,20,1080.0,1042.7315085530647,1044.0367632047194,1079.7104848576246,1030.584932903386
11,2025-08-17,21,694.0,712.6585686862733,713.5506496334675,737.9319819364974,704.356948234666
11,2025-08-17,22,478.0,466.8319927469194,467.41635662685974,483.3875193195782,461.393958057185
11,2025-08-17,23,235.0,288.1214441162569,288.48210441288114,298.33925758733454,284.76517369712565
11,2025-08-18,0,66.0,78.25983056287424,78.16199239048173,76.23560332855854,76.92739820816178
11,2025-08-18,1,4.0,7.025436413152699,7.016653416128824,6.843720204234618,6.905823085146076
11,2025-08-18,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-18,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-18,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-18,5,312.0,280.07041175795484,279.72027584492594,272.8262591584806,275.3020027856899
11,2025-08-18,6,1319.0,1315.2162447111891,1313.5719994737794,1281.197559487741,1292.8237009848299
11,2025-08-18,7,1828.0,2213.479532281709,2210.7123043116367,2156.226845691169,2175.7933818761508
11,2025-08-18,8,2463.0,2861.4268919314404,2857.849618948253,2787.414742889059,2812.7089513988362
11,2025-08-18,9,1645.0,2300.2092868037953,2297.3336318078345,2240.713294421939,2261.046497230859
11,2025-08-18,10,1377.0,1615.7689007775805,1613.7489133188324,1573.9762800960593,1588.2592224962737
11,2025-08-18,11,1371.0,1740.773733930832,1738.597469052008,1695.7478045918558,1711.1357545403755
11,2025-08-18,12,1405.0,1667.621262401818,1665.5364506231213,1624.4874560595506,1639.2287587450987
11,2025-08-18,13,1471.0,1729.4837070579538,1727.3215566435692,1684.749799560935,1700.0379488489489
11,2025-08-18,14,1556.0,1716.8933193466203,1714.7469090701138,1672.4850681347298,1687.6619219383517
11,2025-08-18,15,1584.0,1821.947177411318,1819.6694318456614,1774.8216588729458,1790.9271592193602
11,2025-08-18,16,1850.0,1982.0697050323356,1979.5917789226037,1930.8025421930913,1948.3234806246721
11,2025-08-18,17,2457.0,2672.664799107635,2669.3235110230357,2603.53507015679,2627.1606748842755
11,2025-08-18,18,2686.0,3167.5668510225123,3163.6068507336518,3085.6362483079556,3113.636647907311
11,2025-08-18,19,2199.0,2385.357843168016,2382.375737914284,2323.65944342704,2344.7453355131374
11,2025-08-18,20,1614.0,1724.9187454869912,1722.7623020552812,1680.3029128627275,1695.5507091750492
11,2025-08-18,21,727.0,992.9410494824034,991.6997033553272,967.2581633839279,976.0354828444897
11,2025-08-18,22,377.0,497.517163032466,496.8951814920651,484.6486481927781,489.04655991102635
11,2025-08-18,23,215.0,289.11491153619005,288.75346845162574,281.6368187065851,284.19251316668215
11,2025-08-19,0,47.0,76.7914789135475,76.69386895656947,76.64685350356842,76.58732713542818
11,2025-08-19,1,0.0,0.0,0.0,0.0,0.0
11,2025-08-19,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-19,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-19,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-19,5,272.0,294.7308332755973,294.35619973079326,294.17575127692993,293.94728509380565
11,2025-08-19,6,1314.0,1289.3503946979486,1287.7114962376422,1286.9220936406164,1285.9226292815179
11,2025-08-19,7,1952.0,2255.7311405844134,2252.863871680342,2251.4828041071737,2249.7342314243765
11,2025-08-19,8,2620.0,2983.9441375468514,2980.1512341803377,2978.324319432224,2976.011258663574
11,2025-08-19,9,1746.0,2462.4410261923204,2459.3110075232157,2457.8033821724243,2455.894574409863
11,2025-08-19,10,1654.0,1904.6480316837376,1902.227025928135,1901.0609083942093,1899.5844844274404
11,2025-08-19,11,1529.0,1864.2793303370502,1861.9096373997115,1860.7682355348643,1859.3231041309123
11,2025-08-19,12,1562.0,1893.3166427403996,1890.9100403587508,1889.7508604485283,1888.2832202223426
11,2025-08-19,13,1645.0,1846.5321975775232,1844.1850630918468,1843.054526878996,1841.6231525008627
11,2025-08-19,14,1697.0,1995.1944023051644,1992.6583026945414,1991.4367482984458,1989.890135598921
11,2025-08-19,15,1676.0,1848.6410537639454,1846.2912387027084,1845.1594113462265,1843.7264022483107
11,2025-08-19,16,1796.0,2049.6461160680733,2047.040802665595,2045.7859102999034,2044.1970883239699
11,2025-08-19,17,2618.0,2596.8629911458374,2593.562108177703,2591.9721832063683,2589.959175713769
11,2025-08-19,18,2917.0,2926.7636346021973,2923.043413602417,2921.251507520458,2918.9827713007926
11,2025-08-19,19,2288.0,2310.862842613514,2307.925495581774,2306.5106737173446,2304.719364652365
11,2025-08-19,20,1647.0,1642.5115045040468,1640.4237015399829,1639.4180766511768,1638.1448527743223
11,2025-08-19,21,861.0,854.4050801538408,853.319042428099,852.7959343637907,852.1336260964973
11,2025-08-19,22,392.0,508.11072337943824,507.46486180012187,507.1537718696718,506.75990022657004
11,2025-08-19,23,259.0,241.3572895874624,241.05049936820527,240.9027287761343,240.71563610548148
11,2025-08-20,0,83.0,59.304279340248556,59.22882450132908,59.06229845589849,58.7717310618869
11,2025-08-20,1,0.0,0.0,0.0,0.0,0.0
11,2025-08-20,2,0.0,0.0,0.0,0.0,0.0
11,2025-08-20,3,0.0,0.0,0.0,0.0,0.0
11,2025-08-20,4,0.0,0.0,0.0,0.0,0.0
11,2025-08-20,5,241.0,300.37335899534304,299.99118381893356,299.1477373057534,297.6760272516941
11,2025-08-20,6,699.0,1359.8077706954514,1358.0776413111855,1354.2593095968666,1347.596792073961
11,2025-08-20,7,941.0,2264.447067113166,2261.5659345778495,2255.2073813778393,2244.112490916508
11,2025-08-20,8,2498.0,2928.23243214806,2924.506743058764,2916.284284705809,2901.9371098250917
11,2025-08-20,9,1951.0,2283.983425231762,2281.077435927738,2274.664024756333,2263.473413906353
11,2025-08-20,10,1672.0,1826.8583550795558,1824.5339814518052,1819.4041746180046,1810.4532948944989
11,2025-08-20,11,1727.0,1760.4967463655814,1758.25680685543,1753.313343003797,1744.6876087827902
11,2025-08-20,12,1764.0,1742.07178398051,1739.855287172712,1734.9635605002054,1726.4281012705576
11,2025-08-20,13,1645.0,1738.723018609633,1736.5107825491953,1731.628459188903,1723.1094075783644
11,2025-08-20,14,1351.0,1823.1799454202635,1820.860251957442,1815.7407740749559,1806.8079170965316
11,2025-08-20,15,1469.0,1817.7635033809397,1815.4507014403853,1810.3464328932648,1801.4401143276784
